id,word,old_level,new_level,source_difficulty
f6115530-0811-4595-88b7-4acbb8541a20,"laterigrade",1,4,"Three Bee"
07d5fc39-1381-4162-82f7-e8a0331ce16a,"laterigradehyssop",null,5,"Three Bee"
f139a42d-5bb3-4764-bbf8-2d03c384e5cb,"latigo",1,3,"Two Bee"
90162e08-d1ee-4bec-b8d4-5c2e8c0fd6ea,"latin",1,4,"Three Bee"
5dc6c69d-fe23-4c86-82a3-22eaf768b0a1,"latinized",1,4,"Three Bee"
c4ead0ee-8d9d-4a1b-9ae6-dfec501eb3fa,"latinxua",1,4,"Three Bee"
bfd6e698-c393-40c5-86b1-995d23e44eab,"latitudinarian",1,5,"Three Bee"
610bb507-8a6a-48c0-b3ca-d239bbc6d588,"latke",1,4,"Three Bee"
412d61db-056d-4624-8481-c70da708404d,"latter",1,2,"One Bee"
d5becc23-d75b-428d-83ef-ed1367af60d0,"laudatory",1,3,"Two Bee"
d55eebbf-4ae9-4eea-9242-8d0b6ba4fb76,"laude",1,3,"Two Bee"
a1d3f493-f9a1-4c51-b38e-7b88cfa7988a,"laugh",1,5,"Three Bee"
b4321f79-8297-4f04-b60d-1f86ec11d139,"laughter",1,3,"Two Bee"
cab2cc75-ac5b-4b9d-ba01-72d14035799c,"laulau",1,4,"Three Bee"
3857cc4b-c1c5-41c9-a71c-fe9d76f1429b,"launch",1,3,"Two Bee"
ec36db93-ebc1-4078-8330-e0a26536b55d,"launching",1,2,"One Bee"
95bfe9d4-8a88-4897-a10c-a6737e8417bd,"laundromat",1,4,"Three Bee"
e55f7d4f-2988-4684-b118-e5f51eef90aa,"laureate",1,3,"Two Bee"
b15ae5ef-ae8b-4bdd-9a47-38bf90cee2f1,"laurel",1,3,"Two Bee"
59d85356-5071-4450-b886-b1f649f54bba,"lava",1,4,"Three Bee"
c07d7477-abaa-419c-9d6b-7d87174c4da0,"lavender",1,3,"Two Bee"
77fb5d65-b680-400b-a236-0f2fb0aa6b3e,"lavished",1,3,"Two Bee"
46f434ac-8aa8-4060-be0a-86829da63104,"lavishly",1,4,"Three Bee"
4167a96f-23e2-4795-a8cb-3a890fcdda64,"lawmusic",null,3,"Two Bee"
b43c8305-7339-456c-ac76-7882d8498c60,"lawyer",1,2,"One Bee"
0fe4bbec-a4b9-4735-b472-9f279c5d33f2,"leach",1,4,"Three Bee"
f6c80c9f-a239-46e4-af37-b76cd672db4e,"leader",1,2,"One Bee"
717b35a3-2731-4813-b187-c990e78d98c9,"leadership",1,2,"One Bee"
41b08741-c1c4-4867-990a-21788df66fcf,"leading",1,4,"Three Bee"
6ed6ba70-c9ec-4d94-9611-8ae5e917c078,"league",1,2,"One Bee"
6153b5a8-5d3e-4944-a669-9959963ddb12,"leaking",1,2,"One Bee"
eabecb0f-5104-4b27-b363-90dd7992c9a4,"leanderpneumonia",null,5,"Three Bee"
18c51eed-d8b8-44ba-a5fc-c4b0d8c5143e,"learning",1,4,"Three Bee"
713a8664-404a-4a6b-b861-0177682c5d3a,"leash",1,4,"Three Bee"
6361fa0d-9d45-492c-847e-78970ff36e39,"leaven",1,2,"One Bee"
291dd329-c417-4cfa-9d50-749e07f94622,"leaves",1,4,"Three Bee"
00761150-44ef-4478-8826-2a40b107bf99,"lebensraum",1,4,"Three Bee"
9947725c-62aa-4a32-a289-5e7b54b86229,"leberwurst",1,4,"Three Bee"
ea68c0d0-7443-4eaf-ae7c-01d0970695c4,"lebkuchen",1,4,"Three Bee"
a0b84ad9-2796-441c-8516-5500530149a2,"lecithin",1,4,"Three Bee"
dcef89ed-ae77-4075-afd1-46481c56c050,"leewardhurly-burly",null,5,"Three Bee"
1e028cc0-3885-4e92-b356-f86c55847d82,"leeway",1,2,"One Bee"
1d4d9f91-13b8-4b7b-bd9e-04a70c7967c5,"lefse",1,4,"Three Bee"
0c7cbfa6-7909-4c61-81c0-4548847c0638,"legacy",1,2,"One Bee"
e854f9e4-f6ab-4cf8-9201-2a7e73f6d284,"legalese",1,3,"Two Bee"
6bf4c315-c971-4f59-b3f1-193503f08a1a,"legato",1,3,"Two Bee"
dab21349-f36d-4d06-a23b-51ce5bd88c88,"legend",1,3,"Two Bee"
46c4b087-3dde-4402-8db1-a367354d9153,"legendary",1,4,"Three Bee"
4222b458-fc67-495f-b602-f395487e896e,"legerity",1,3,"Two Bee"
eb1c2325-77ae-4b8d-85df-662295bbfdc0,"legerityvatican",null,3,"Two Bee"
1040589d-d85a-498d-8177-6672263a0417,"leghorn",1,3,"Two Bee"
b5cf7aa4-5a6e-4d72-afd1-7160e29b9cfe,"legionnaire",1,3,"Two Bee"
cc8b178e-bbb8-4c2f-b2d4-5d25d63e6666,"legislature",1,2,"One Bee"
9f833382-8c2a-4788-982f-a2c8ba3fc964,"legitimately",1,2,"One Bee"
e1855f29-7bb3-49da-8a95-3d158a6256e8,"legs",1,4,"Three Bee"
fbbdc573-c632-49cd-8936-a52ec9d7b8b6,"leguminous",1,3,"Two Bee"
cd23d792-fb1b-4ea3-aca7-01b0e31bf96c,"leisure",1,2,"One Bee"
e04b4c74-e13a-478c-a9d4-54a7ed4a1cbe,"leisureleotard",null,2,"One Bee"
4fd5729e-9712-4242-afa3-82984cfc509d,"leks",1,4,"Three Bee"
2fa8302e-3dcd-4b63-bede-46b9995d879f,"lemniscus",1,3,"Two Bee"
d7dd7778-fafa-45ce-8935-25bad0c66e2c,"lemon",1,4,"Three Bee"
0ca861dc-3d20-434e-9f9b-514551a88093,"leniency",1,2,"One Bee"
03db5676-2848-41e0-bf1a-1e1fb3439eaf,"lento",1,3,"Two Bee"
0e08ffb9-b0ce-4eb3-a5b2-6c0593bb4a0f,"leonine",1,4,"Three Bee"
2059f7b9-e3b7-487a-aa25-556a6458a698,"leotard",1,4,"Three Bee"
42e27ec8-4357-4fd0-abab-c4cbf6e1fc13,"less",1,4,"Three Bee"
0e32c7dc-c559-4d3c-a5e0-f90c7253d903,"letter",1,2,"One Bee"
8983bda2-c49e-4449-89db-99ed45da2d05,"letters",1,3,"Two Bee"
eaea7bdb-efc0-4fdd-ada2-ce6e5037b55f,"lettuce",1,2,"One Bee"
f0c5f26f-71a1-483b-a57d-81e829818d2c,"levees",1,4,"Three Bee"
bf37ffb5-df25-46a1-9458-635c88837c49,"levels",1,2,"One Bee"
68e01ae6-8cc1-4ab2-8c27-7aa6710b5ca9,"leviathan",1,3,"Two Bee"
cf7b30ac-a95e-4e0b-af74-fdaeff04295c,"levitate",1,3,"Two Bee"
8f375353-d5a1-4837-ac3b-85e683dddf0b,"levity",1,2,"One Bee"
8cb30e5b-1545-4e85-a1b0-ff36150d6a1b,"lexicographers",1,5,"Three Bee"
224e9740-f2aa-4f53-9e07-4c6ff333b63b,"lexicon",1,2,"One Bee"
3e8d1070-5787-4d0e-8d4a-c8f92cb4ef57,"liability",1,4,"Three Bee"
03593ccc-dd9f-49ee-9858-d289e1b82553,"liaise",1,3,"Two Bee"
5058ba74-fc90-4370-af50-028205c212a2,"liana",1,4,"Three Bee"
cc8190b9-fcfe-48a9-be56-eaeeafb7bdd8,"libris",1,3,"Two Bee"
d1e0e3dc-6693-4ba3-9082-354e78f1658e,"licensure",1,3,"Two Bee"
406c971b-14bb-4605-bd6e-9019ab0d2fe4,"lid",null,1,"One Bee"
232bbef6-803d-46fb-bc4f-cb5d337a817d,"lidocaine",1,3,"Two Bee"
6b766107-6995-4a85-8db9-cbf707c134f0,"lierre",1,4,"Three Bee"
7c109253-e79b-4a3e-951e-5f16c53cde17,"lieutenant",1,4,"Three Bee"
cd72bea3-fe85-46c3-a951-200fb3d49dda,"lifelong",1,4,"Three Bee"
a38172dd-b63a-43be-9ee8-86e5d468eaa4,"lifetime",1,2,"One Bee"
a2e25753-634c-4c18-b8a1-101c9d4f2b92,"ligament",1,2,"One Bee"
794a84c9-4bab-4cfb-8c80-e80302e2c48e,"ligas",1,4,"Three Bee"
60a7e279-4a2b-4903-afab-3c12583088d9,"lighting",1,5,"Three Bee"
6b70790c-8529-44ac-80c1-4f855a6728ba,"lightweight",1,5,"Three Bee"
7d4e5703-3c98-43e1-b27a-f4be422836cd,"like",null,1,"One Bee"
01ca1985-59bb-4b4d-9da9-0b2a7f13b18b,"likelier",1,2,"One Bee"
4576cdc9-a6e8-4694-b308-c81032b36a8b,"lilliputian",1,4,"Three Bee"
45f7820f-719b-45c7-b37a-790dbdfb40c0,"limaçon",1,4,"Three Bee"
47079351-c155-48c3-9821-a8e45ba9d34f,"limburger",1,3,"Two Bee"
640c7f91-e585-45d5-910a-df8e00eef74b,"limelight",1,2,"One Bee"
70700510-f87d-4f37-819c-96f8ed9e031e,"limicolous",1,4,"Three Bee"
3f5b0b2a-9e35-447d-93d3-baa9a2deff4d,"limiting",1,4,"Three Bee"
b5e15c74-07c8-498c-8747-ba61c955a2d3,"limned",1,3,"Two Bee"
026467cf-f31a-4121-aefe-babe5a22871c,"limousine",1,3,"Two Bee"
3b95bfa9-bdfd-4b93-8278-812e6788ae02,"limpa",1,3,"Two Bee"
48a76b9e-f5ba-4fc2-9438-ee8a09170699,"limpet",1,3,"Two Bee"
379a9a8e-d8ea-49f2-8e80-7cdaadbdfd6e,"limpid",1,3,"Two Bee"
29d4efb0-21cf-489b-ae55-3764f9e92a94,"limpidsyllabus",null,3,"Two Bee"
5e0f8f36-571e-4c35-b8d6-084ac9dae8c3,"limpkin",1,3,"Two Bee"
26cc8aab-7ad6-415d-910f-febc0d89ac21,"lincoln",1,3,"Two Bee"
7b4720f7-830a-4fd6-b1d3-45df2f0cfc71,"lineage",1,4,"Three Bee"
1595cab3-e136-4ef9-8f36-c17120f6b9a4,"lines",1,4,"Three Bee"
a459ad6f-af1c-4ca0-818a-5d43b214e75e,"lingua",1,3,"Two Bee"
793a3d89-0447-4103-ab15-279a3c857b6b,"linguistic",1,2,"One Bee"
5db43002-e264-4631-affe-1c4ae52c3438,"linguistics",1,2,"One Bee"
11937dda-60c9-4195-9fbc-3cb84262394b,"linked",1,2,"One Bee"
cd4963ef-1636-4257-8f79-4c48498eba0f,"linnet",1,3,"Two Bee"
b15a39a4-497a-46ba-b50d-33216fd6530c,"linsey",1,2,"One Bee"
a098fc12-5f80-4ff1-8613-2b1105342970,"linsey-woolsey",null,5,"Three Bee"
1d3c3c05-18e3-4db1-950d-f32f7a106c2c,"linstock",1,3,"Two Bee"
0a7759a5-8153-443d-a71c-340fa814f841,"lionize",1,2,"One Bee"
d64814e4-4ddc-4c2a-a1ff-62def017b528,"lipophilic",1,5,"Three Bee"
e9a9ede4-0b57-4498-826e-5f7d1e5236d6,"liquefaction",1,3,"Two Bee"
0b5645dc-d12a-40ff-a437-77dc116ea662,"listener",1,2,"One Bee"
688d8ee5-b12c-4b0f-a492-c6c9bdda9b23,"listlessly",1,3,"Two Bee"
538028b7-ebd2-484b-9a9d-56d5de87837a,"listsevery",1,2,"One Bee"
1cc2a4dd-fdde-475b-a0ac-f288f5969eab,"listspage",1,2,"One Bee"
19152f3c-9ad4-4c55-b90c-c909415634c5,"lisztian",1,4,"Three Bee"
6fc9f2d4-a9e6-4101-bc82-5a2bf974db46,"litany",1,4,"Three Bee"
38e87414-7726-4608-8704-34f6ce7b01ae,"literacy",1,2,"One Bee"
dd6901a8-04d7-45c5-beb5-bd175f94957d,"literacydifficulty",1,2,"One Bee"
2972bcf4-16bc-4cd2-a502-2dd29a3e0b94,"literally",1,2,"One Bee"
b6f46fec-e0cf-4900-98c4-a1b5441e9da1,"literatim",1,3,"Two Bee"
eedf877c-aa95-494d-a6b0-ee9940e65611,"literature",1,2,"One Bee"
b43a100b-71a6-4c53-bbbf-2292e2bcf9e0,"lithium",1,3,"Two Bee"
d5b64864-32c1-409c-9e93-50bd8771d54e,"lithophone",1,3,"Two Bee"
8f366e9c-0e42-46a8-880f-1b79069d58d2,"lithuania",1,4,"Three Bee"
6214e88a-b562-4191-a59f-cf46da71fddb,"litigious",1,4,"Three Bee"
5f6c16f2-4de3-4260-9781-5e942d0f64e6,"litmus",1,3,"Two Bee"
7292bbe8-d107-4efe-9b25-e19cbe9d1e71,"little",null,2,"One Bee"
742ebfa9-8697-42dd-ae58-912ab5cb4d2b,"littoral",1,4,"Three Bee"
1a41985c-ec58-454d-849a-6da1a53e6b94,"liturgy",1,2,"One Bee"
b1b08a6e-2831-4cb5-a27f-be40644f3ec9,"liver",1,4,"Three Bee"
78e3ac44-168a-4ded-81b7-a870b9162087,"livery",1,4,"Three Bee"
d87c5a7a-98c1-4814-8979-51730205ee59,"living",1,2,"One Bee"
4b7e1c4b-1052-414d-bd20-0faeb16922cc,"llanero",1,4,"Three Bee"
8a702f8d-e78c-4fea-88d2-088c3be9536b,"llullaillaco",1,5,"Three Bee"
bf7212c3-f39f-4278-bc6d-78ff2ad4662f,"loathe",1,2,"One Bee"
064e2f3a-f499-4693-8d80-67611417520e,"lobectomy",1,3,"Two Bee"
edae4b8b-1b3a-4d44-84d5-9245927bf0bb,"lobotomy",1,3,"Two Bee"
565a5d91-4e56-458f-8389-36c7c84deaac,"lobscouse",1,4,"Three Bee"
f8090662-6d35-4ccd-8118-1c5d5bd99eee,"located",1,2,"One Bee"
eeb9a388-3363-4a64-bcfc-0f7b54f0b163,"locavore",1,3,"Two Bee"
b5e2e6fc-affb-4bdf-83eb-70659ed0c274,"loch",1,3,"Two Bee"
2450e647-e770-4085-bf04-58c3a9d968e2,"locker",1,2,"One Bee"
47935502-e364-4cb4-bc40-d6d3cfbd88df,"locust",1,3,"Two Bee"
cfb9e4a9-b01e-4cca-b313-14fe487caa64,"loess",1,4,"Three Bee"
8a91f362-3490-4721-bc7b-db10cfbc810d,"logarithmic",1,3,"Two Bee"
825ec1e7-c8a6-46b4-8051-942a539a3596,"loggia",1,4,"Three Bee"
424a7232-718c-4716-ab6f-4f8f1c87a7b2,"logical",1,2,"One Bee"
b7037422-c59d-43ac-bddd-02b9f586bc33,"logodaedaly",1,4,"Three Bee"
f52d59dc-c89b-4fc0-ad35-15821981a3c5,"logographic",1,3,"Two Bee"
615d2d5c-b196-4c25-9be8-e5d022bc2522,"logographicarmistice",1,3,"Two Bee"
7b5d4db1-1bab-48e8-95b4-fec8aeda679f,"logothete",1,4,"Three Bee"
fd5b3447-4b66-445b-999a-1395924bd476,"lokelani",1,4,"Three Bee"
cabb0b2a-abd2-48ef-8cf4-a6e109f5ae8a,"lolled",1,3,"Two Bee"
75befc1a-84c6-44cf-9646-92b4b9c02cba,"lollygag",1,3,"Two Bee"
1477c51e-55bc-4f33-ab83-a681da7e2df5,"london",1,2,"One Bee"
5e08cb48-af0a-4a44-b33f-57055355169c,"loneliness",1,3,"Two Bee"
82b49dc6-431c-4ac7-a6c4-52d4d605826d,"long",null,3,"Two Bee"
3ff3a1fc-7f86-4ac8-854e-6dc7cd095d23,"longer",1,2,"One Bee"
0b49131f-b758-43f1-8a2a-de45f6d5bb21,"longest",1,2,"One Bee"
6c2eee38-b297-4046-86c6-f3f31600af18,"longevous",1,4,"Three Bee"
c3ad2f3f-8ee1-46ee-9129-61c29590b6c0,"longitude",1,3,"Two Bee"
e513bd1a-f942-4365-9d60-fe4a61b3ae77,"longtime",1,2,"One Bee"
ac19347f-7746-4c9f-8fcf-b1c890cdf0f1,"lookout",1,2,"One Bee"
1fd816b2-efdb-4fca-ae12-277487d302e9,"loppers",1,2,"One Bee"
484a6377-e86d-47fa-b1e2-88d1ee58bc2c,"loquacious",1,3,"Two Bee"
94cc961a-2d83-49f8-b2a7-e20ec8a2e75c,"lorikeet",1,3,"Two Bee"
c7d9a753-9d55-4009-9c42-ae655fc9a9c5,"lorikeetnoun",1,3,"Two Bee"
bf819282-9ab5-46e2-8589-60a86c9ab297,"losing",1,2,"One Bee"
91a8c551-4cf2-46c1-bc6a-0048934f9504,"lossy",1,3,"Two Bee"
37a62c82-f0d3-4e65-841f-dbcd3f3383f1,"louche",1,4,"Three Bee"
d784b4ea-e0f1-414a-9499-d57712310774,"loudly",1,4,"Three Bee"
90b973d9-7cdb-4b24-9be3-23e81304d8ac,"louis",1,4,"Three Bee"
df968716-e529-4f01-b748-b3a405a3a8de,"louisiana",1,3,"Two Bee"
9ad94088-f5ef-4a0c-b937-b3f4a62f351d,"louisville",1,2,"One Bee"
6fc1816b-90aa-443e-b343-04c8ac4901e6,"lounge",1,2,"One Bee"
5f522bf6-f923-4632-8626-6c1c1ad62866,"loup-garou",null,4,"Three Bee"
467569ad-1fa3-4a36-81c4-363e9a9c9343,"loupe",1,4,"Three Bee"
794804d3-a894-4056-abb1-3cf33b40587c,"lousicide",1,3,"Two Bee"
ddf79067-e85f-4491-86a5-f390e0b3aa18,"lovage",1,3,"Two Bee"
d8967389-b92e-4fd7-9405-7c03f0d6f373,"loving",1,2,"One Bee"
ad0daee9-0200-424b-b7f0-bf65e35f41b1,"loyal",1,3,"Two Bee"
2ca68090-2801-4b94-a160-3a33fad8ead9,"lozenge",1,3,"Two Bee"
6a0acbd4-de25-4899-b4bd-1407f8d6b694,"lubbers",1,4,"Three Bee"
dd1a6204-b037-4866-8c39-643068eeb7a0,"luciferin",1,4,"Three Bee"
8082df4c-7fba-4907-9e35-eb50af67e44a,"lucrative",1,3,"Two Bee"
9ab2df1a-82ec-438f-aa40-475cb8cd1d90,"luculent",1,3,"Two Bee"
c520b853-6727-4556-828c-faa2f14fc5c8,"luddite",1,4,"Three Bee"
b2e7e87c-287b-4b51-9be4-c3a9b98c1ffc,"ludicrous",1,3,"Two Bee"
2e5d5182-97bb-4c0b-85dc-79212a1060e2,"luftmensch",1,4,"Three Bee"
15502f72-31a6-4d83-bf13-96457e43fb0f,"lugubrious",1,3,"Two Bee"
7492808d-8d0e-493e-8564-e602784cff19,"lullaby",1,3,"Two Bee"
640bd07e-5c5a-4d08-a939-bd50e997957b,"lumbar",1,2,"One Bee"
55d3dab3-686d-4941-ba7e-b0605a2deafc,"lumen",1,3,"Two Bee"
838423ca-8d9d-4b16-90bc-f0d77ea25cf1,"lumenluthier",1,3,"Two Bee"
8ba5da05-4155-414e-b5af-de27670ceb74,"luminance",1,2,"One Bee"
43c5e11e-6902-43d6-a0c2-f64657e96f1e,"lunulae",1,4,"Three Bee"
5a905884-4e19-47cd-90a1-5835bcb41a5e,"lunulaem",1,4,"Three Bee"
25bc750a-5bd3-4a99-b991-369d3d22fc63,"lupercalia",1,4,"Three Bee"
595fb9d8-7bf7-46ad-b552-6a3d3d5cc1fb,"lupercaliam",1,4,"Three Bee"
0d2319fa-6af1-4324-a12f-94be42b45c24,"lupine",1,2,"One Bee"
127fe94f-4e36-4aa3-8071-01e57a94e514,"lurching",1,4,"Three Bee"
0d852bc6-17db-4222-b287-46e5bf76a5d9,"lurid",1,4,"Three Bee"
b81454b3-19a1-4d6a-bee2-bbc19525929e,"lustrum",1,4,"Three Bee"
482fd1a2-003b-4fa2-97d5-1a607be3b699,"lutheran",1,4,"Three Bee"
2e5117c9-3b0d-4dc4-b68a-775ce62de612,"luthier",1,3,"Two Bee"
d775cb1d-2e2d-485d-b789-1e8d7441d867,"lutrine",1,3,"Two Bee"
ee638144-f80a-41b4-b75d-7e38e1be1981,"luxuriate",1,3,"Two Bee"
c1915785-ac4a-44fe-9565-e5317ae24465,"lymphoma",1,5,"Three Bee"
2ec8b9b3-fd6e-40ee-b073-778562683e4a,"lyricist",1,2,"One Bee"
b8994f3a-f9d2-47c5-94f9-4987381804de,"lysozyme",1,4,"Three Bee"
2c6ca547-faae-4b9a-a3a7-7450a91c335c,"macadam",1,3,"Two Bee"
6140f2b6-e1e0-4a66-920c-9cbecbf8dbac,"macao",1,4,"Three Bee"
c551350b-26ec-4c23-98ab-adbe84cee0e1,"macaque",1,4,"Three Bee"
7d38a18b-8b46-45ab-95bd-7ab6754fab80,"macaroonbrazenness",1,3,"Two Bee"
2215d335-889e-44ec-a51e-fc5f455091d9,"macau",1,4,"Three Bee"
429c43a7-37c2-4f70-90e2-b2579985eabf,"macchiato",1,4,"Three Bee"
c9db08a0-736d-4293-bb7f-a506d842c056,"macedonia",1,4,"Three Bee"
a3ad611c-5016-4323-b04f-deeaa2b02fda,"machete",1,3,"Two Bee"
e4071726-cff4-48d4-8abf-a45e2bdd0475,"machiavellian",1,5,"Three Bee"
a8847c95-2768-42e4-ab2a-93b9a502503b,"machicolation",1,3,"Two Bee"
51de4062-658f-44bd-ab93-50b1e377ab7c,"machination",1,3,"Two Bee"
4fe8e375-3a2a-48a9-8da7-cfa0dc8b6a2d,"machine",1,2,"One Bee"
89ddfd48-b01b-4058-8d5e-d151e574842a,"macigno",1,4,"Three Bee"
fc3b650f-8241-4b46-8a23-636e3001f940,"mackerel",1,3,"Two Bee"
de1aa658-7cdd-4f5b-81cf-2e945debcc6c,"mackinaw",1,4,"Three Bee"
938bab27-fc32-4350-b660-2158e0bfa17c,"macrobiotics",1,2,"One Bee"
05f47a14-6118-4f6a-bfa2-98a07794055b,"macrocosm",1,3,"Two Bee"
bd15060a-dc5e-4dd4-95ed-228dae476675,"macropterous",1,3,"Two Bee"
3d543d6c-cb4e-4fad-a204-37e3f65f4a62,"macular",1,3,"Two Bee"
ff883ae7-de06-4453-9451-003b65e7ac75,"macushla",1,4,"Three Bee"
5bc92304-7e80-417b-9787-82e7fa85ab9c,"madagascar",1,4,"Three Bee"
1070e0d9-5a06-4a2f-8120-1870c7057bc5,"made",null,4,"Three Bee"
e34857bf-b19d-48e8-9086-6c03c9870ae4,"mademoiselle",1,5,"Three Bee"
8b5a4caa-6c90-4008-826a-56eaad237d44,"madrigal",1,2,"One Bee"
3413fa20-f08b-40e9-ade1-638d074e5af0,"magellan",1,4,"Three Bee"
0d6b8665-04d7-49e3-b1b2-0bd027e7bffb,"magenta",1,4,"Three Bee"
10a4e785-e7c6-4f2d-bb96-2107521eed90,"magician",1,2,"One Bee"
1d1c4cb6-cfde-4655-8931-ec084e5d4295,"magistrates",1,4,"Three Bee"
15dea289-95b0-4fcb-8435-a6376cb79744,"magnate",1,2,"One Bee"
89a315e8-db88-4f87-8b66-03ecd83a7e5e,"magnificent",1,2,"One Bee"
5013da33-4796-4fda-a582-8ed8e63a499c,"magnolia",1,3,"Two Bee"
48ce2132-5bc3-48ef-8f88-b701a37635b0,"maharaja",1,4,"Three Bee"
b3c7bcf8-70b3-4263-b7b9-7760adbf94eb,"maharajah",1,4,"Three Bee"
3ccc2ca0-92fa-478e-9e8f-6817e89b7758,"mahogany",1,2,"One Bee"
9caa9e16-c1b7-4916-bc9d-5e0ce432cb72,"maidenhair",1,2,"One Bee"
0dc593e8-b011-4f19-9871-63f12dd95c14,"maillot",1,4,"Three Bee"
97d0d1fb-a4d4-415c-9563-301b27c57760,"majeure",1,4,"Three Bee"
33e91c8d-d225-48e5-b641-5ce9936c00ee,"majuscule",1,4,"Three Bee"
b19306a7-f210-448f-b393-e542a4a49349,"makgadikgadi",1,5,"Three Bee"
559130bb-0802-463b-8148-b57017f462c3,"making",1,2,"One Bee"
929fae48-ae00-4322-8c44-406220234aef,"malachite",1,4,"Three Bee"
623408e2-3272-4219-af21-317e56b4caf0,"malacology",1,3,"Two Bee"
68b299ac-6f22-4d9d-97ec-22476293ba3c,"malady",1,3,"Two Bee"
9ed9cba0-1451-47e7-99e4-9ae1e603f200,"malaise",1,4,"Three Bee"
af02490d-9241-465c-9c24-00604b0ebfb9,"malapropism",1,3,"Two Bee"
db426ac3-76ab-4538-8af1-390f58a1d4d3,"malevolent",1,3,"Two Bee"
2e80169e-c50a-48f6-a1f3-a245dee12c19,"malfeasance",1,3,"Two Bee"
b4a50347-8a21-462c-8721-4cc10dc683f8,"malicious",1,4,"Three Bee"
09f75642-bb97-4a70-8e67-b7a95a2934c0,"malignant",1,4,"Three Bee"
b3147e90-8847-4105-bfe4-6ca91f543cfc,"malinger",1,3,"Two Bee"
196b41e7-4d74-4e83-935d-e0e05d868bd8,"malleable",1,3,"Two Bee"
c1aa78f2-a23f-4592-bfb0-c1eb28b0daf6,"malleolus",1,4,"Three Bee"
d161bb80-0a0e-47f9-aee1-00784fee259d,"mallet",1,4,"Three Bee"
397aa6c4-cf6d-456f-b9ef-c08bbbf072b3,"malnutrition",1,5,"Three Bee"
98db388f-2a8a-4178-a37c-990e76d11f92,"mambomanacle",1,2,"One Bee"
6294d167-41ac-4703-9f2a-ed4682796306,"mammal",1,2,"One Bee"
2119110b-dcfa-42c9-8f47-61d066396841,"mammalian",1,3,"Two Bee"
17fa766a-d755-4d10-8f6c-f638c5c3aba5,"mamushi",1,4,"Three Bee"
449cd3ed-8923-4258-bf6d-f3c2cb106500,"manacle",1,2,"One Bee"
42fc1367-4f99-4436-ba32-9a015497c9df,"manage",1,2,"One Bee"
de0bc213-9dbd-49f6-8164-07fd946ce4ee,"manages",1,2,"One Bee"
f7f89064-f29c-496e-b448-6dcc4010a3d5,"mañana",1,2,"One Bee"
2d5fc879-37da-442b-9199-b94d8e4155e9,"mandarin",1,3,"Two Bee"
b3a8de9e-4d42-4d16-b89c-89610c2c7327,"mandate",1,2,"One Bee"
316965cb-2939-4760-ab8b-bfd13be8034f,"mandelbrot",1,4,"Three Bee"
da1fbcc6-da1b-45a3-9b82-a5320704ac10,"mandorla",1,4,"Three Bee"
2620c6b7-333f-4639-b6cc-87dff4c9c98a,"mandragora",1,4,"Three Bee"
32981667-c50b-4173-902c-5dc17baa915d,"mandrill",1,3,"Two Bee"
2bbf442b-6940-438d-8fee-e50efecc6055,"maneuverable",1,5,"Three Bee"
5d8202a4-e323-465f-a22a-4a948ade96e3,"mange-tout",null,4,"Three Bee"
9aa960b6-0769-4835-af01-c43a3a406e8d,"mangels",1,4,"Three Bee"
ecf65a77-5012-452e-9a35-45db89b012d5,"manger",1,2,"One Bee"
a83e3d23-b8d8-490f-9bba-33a6e10b53b3,"mangonel",1,4,"Three Bee"
a376b246-de18-49b0-a5a1-83f89c3a1c25,"mangrove",1,2,"One Bee"
bc08ef70-5543-4fd7-9965-d48c3fd82bc1,"manhattan",1,4,"Three Bee"
d70870df-6914-4de9-9077-f65c4aae74f1,"maniacal",1,4,"Three Bee"
7a539832-1015-4108-b3ad-400e89392a0a,"manifesto",1,2,"One Bee"
1ae50493-8674-426c-be73-6adfdc86b747,"manifests",1,2,"One Bee"
53dc3b1c-c818-4013-b482-c8f0b7651ec6,"manipulable",1,3,"Two Bee"
0ea4fb60-e854-4162-bbf9-673ab9a28ad8,"manner",1,2,"One Bee"
3cc0e057-f578-4994-aff0-8d77da2133f5,"mano",1,3,"Two Bee"
a65bf074-4ab0-4a78-87e6-7f307582cf57,"mansard",1,3,"Two Bee"
223bb0fb-5dbb-4a29-9b48-98b501734f3e,"mansion",1,2,"One Bee"
356c356e-edf2-462a-b09c-b40ef1e04721,"manteau",1,4,"Three Bee"
42d7fcc7-ef7a-43c9-afb1-321a4007634a,"mantel",1,3,"Two Bee"
cfd2223b-1621-417c-94ab-ac659bb30d74,"manticore",1,3,"Two Bee"
4feece10-7144-4b91-83e2-ee27357440e7,"mantle",1,3,"Two Bee"
484b09f8-b895-4b50-9b62-58b77fa871d4,"mantra",1,2,"One Bee"
4d6503e6-bed9-47f0-8fb5-b6947c923d0f,"mantua",1,4,"Three Bee"
6ef3ebeb-d42b-4cd9-8087-aa7621067eb3,"manu",1,4,"Three Bee"
ab867f1f-488e-4007-baf8-91a9ffbe15d0,"manualthe",1,2,"One Bee"
2526a78e-8f31-40e5-83d6-25dc65d121eb,"manufacture",1,2,"One Bee"
cd388066-ec3f-487e-9ed2-d60588a04610,"manumit",1,3,"Two Bee"
64fce8bd-43fb-4596-89f5-e8ad60fa7e7d,"manure",1,2,"One Bee"
1ef26049-c44f-49ef-9463-50129661d4b0,"manuscript",1,2,"One Bee"
